Original,Translated
"11.43 Thou art the Father of this world, moving and unmoving. Thou art to be adored by this world, Thou, the greatest Guru; (for) none there exists who is eal to Thee; how then could there be another superior to Thee in the three worlds, O Being of unealled power?","You are the Father of this pasture world, the revered and best guru. O Lord of the infinite influence, there is none like you in all three worlds, so how can there be any greater than you?"
"11.44 Therefore, bowing down, prostrating my body, I crave Thy forgiveness, O adorable Lord. As a father forgives his son, a friend his (dear) friend, a lover his beloved, even so shouldst Thou 
forgive me, O God.","Therefore, O Lord, I pray that by prostration in the body, you may be pleasing to the praiseworthy God. O Lord, as the father forgives the sin of the son, the friend forgives the sin of his friend and the beloved forgives the sin of his beloved."
"11.45 I am delighted, having seen what has never been seen before; and yet my mind is distressed with fear. Show me that (previous) form only, O God; have mercy, O God of gods, O Abode of the universe.","I am glad to see your invisible form and my heart is overwhelmed with fear. Therefore, O God, show me the past. O God, O world dweller, be glad."
"11.46 I desire to see Thee as before, crowned, bearing a mace, with the discus in hand, in Thy former form only, having four arms, O thousand-armed, Cosmic Form (Being).","I want to see you likewise holding crowns, asses and circles. O Viswamurtha! O Sahebbah! You become the same quadruple."
"11.47 The Blessed Lord said  O Arjuna, this Cosmic Form has graciously been shown to thee by Me by My own Yogic power; full of splendour, primeval, and infinite, this Cosmic Form of Mine has never been seen before by anyone other than thyself.","O Arjuna, I have shown you this most glorious, all-encompassing and eternal universe, which no one has seen before you, by the influence of my Yoga Power."
"11.48 Neither by the study of the Vedas and sacrifices, nor by gifts nor by rituals nor by severe austerities can I be seen in this form in the world of men by any other than thyself, O great hero of the Kurus (Arjuna).","O Kuruprivar, I can be seen by no one else in this people except you, neither by Vedas, nor by sacrifice, nor by charity, nor by religious acts, nor by violent fasting."
"11.49 Be not afraid, nor bewildered on seeing such a teriible form of Mine as this; with thy fear dispelled and with a gladdened heart, now behold again this former form of Mine.","So do not be sad and foolish in seeing my face. Look at me again, fearless and contented."
"11.50 Sanjaya said  Having thus spoken to Arjuna, Krishna again showed His own form and the great Soul (Krishna), assuming His gentle form, consoled him (Arjuna) who was terrified.","11.50 Sanjay said - Lord Vasudeva said to Arjuna, ""Re-exhibit your former form"", and then, the gentle form of Mahatma Krishna reassured this fearful Arjuna."
"11.51 Arjuna said  Having seen this Thy gentle human form, O Krishna, now I am composed and am restored to my own nature.","11.51 . Arjuna said - O gentlemen! Seeing your gentle human form, I have now attained my nature and become calm."
11.52 The Blessed Lord said  Very hard indeed it is to see this form of Mine which thou hast seen. Even the gods are ever longing to behold it.,"Shri Bhagavan said - It is very rare to see this form of mine, which you have seen."
"11.53 Neither by the Vedas nor by austerity, nor by gift, nor by sacrifice can I be seen in this form as thou hast seen Me (so easily).","Not by Vedas, not by fasting, not by charity, not by sacrifice, I can be seen as you have seen me."
"11.54 But by single-minded devotion can I, of this Form, be known and seen in reality and also entered into, O Arjuna.","But O Paranthap Arjuna, by the exclusive devotion I am able to 'know', 'see' and 'enter' (in the same sense) too."
"11.55 He who does all actions for Me, who looks upon Me as the Supreme, who is devoted to Me, who is free from attachment, who bears enmity towards no creature, he comes to Me, O Arjuna.","O Pandas, I am the man who is to do work for me, and who is to me the ultimate goal, who is my devotee and devotee, who is devoid of spirit."
"12.1 Arjuna said  Those devotees who, ever steadfast, thus worship Thee and those also who worship the imperishable and the unmanifested  which of them are better versed in Yoga?","12.1. Arjuna said - Who is the best yogit among the devotees who worship you in this manner, consistently and who worship the devotees who worship the letter and the unconscious?"
"12.2 The Blessed Lord said  Those who, fixing their mind on Me, worship Me, ever steadfast and endowed with supreme faith, are the best in Yoga in My opinion.","Shri Bhagavan said - the devotees who worship me with devotion and devotion, who are in my opinion the highest, i.e. the best."
Swami Sivananda did not comment on this sloka,Swami Tejomayananda did not comment on this sloka
"12.4 Having restrained all the senses, even-minded everywhere, intent on the welfare of all beings  verily they also come unto Me.","12.4. By regularising the Indri community in a reasonable manner, I am the only one who receives the Rat for the sake of the spirit of all who are everywhere equal."
"12.5 Greater is their trouble whose minds are set on the unmanifested; for the goal; the unmanifested, is very hard for the embodied to reach.",12.5. But men with minds attached to the unconscious are more distressed because the speed of the unconscious is hardly achieved by the body - bearers.
"12.6 But to those who worship Me, renouncing all actions in Me, regarding Me as the supreme gaol, meditating on Me with single-minded Yoga.","12.6. But devotees who consider me the ultimate goal, by dedicating all works to me, by exclusive means, consider me."
"12.7 To those whose minds are set on Me, O Arjuna, verily I become ere long the saviour out of the ocean of Samsara.","O Parth, I will soon deliver the devotees whose soul is fixed in me from the sea of death."
"12.8 Fix thy mind in Me only, thy intellect in Me, (then) thou shalt no doubt live in Me alone hereafter.","12.8. You will remain in me, without doubt."
"12.9 If thou art unable to fix thy mind steadily on Me, then by the Yoga of constant practice do thou seek to reach Me, O Arjuna.","12.9. O Tananjha, if you cannot establish your mind in me, then try to gain me by practice."
"12.10 If thou art unable to practise even this Abhyasa Yoga, be thou intent on doing actions for My sake; even by doing actions for My sake, thou shalt attain perfection.","If you are unable to practice, then be a practicing priest, so that you may be perfect in doing works for me."
"12.11 If thou art unable to do even this, then, resorting to union with Me, renounce the fruits of all actions with the self controlled.","And if you are unable to do this too, take refuge in my form of yoga, with self - control, and renounce all the fruits of your labor."
12.12 Better indeed is knowledge than practice; than knowledge meditation is better; than meditation the renunciation of the fruits of actions: peace immediately follows renunciation.,Knowledge is better than practice; meditation is better than knowledge and the best result of meditation is renunciation; from it comes immediate peace.
"12.13 He who hates no creature, who is friendly and compassionate to all, who is free from attachment and egoism, balanced in pleasure and pain, and forgiving.","12.13. He is devoid of hatred towards the ghost and is friendly and compassionate towards all; he is free from complacency and ego, equitable and forgiving in pleasure and sorrow."
"12.14 Ever content, steady in meditation, self-controlled, possessed of firm conviction, with the mind and intellect dedicated to Me, he, My devtoee, is dear to Me.","12.14. A self - controlled, determined yogi who is always content, who has dedicated his heart and mind to me, who is my devotee, I love."
"12.15 He by whom the world is not agitated and who cannot be agitated by the world, and who is freed from joy, anger, fear and anxiety  he is dear to Me.","12. 15. A devotee who does not get anger from any people (i.e. an organism, person) and who does not feel anger from any person himself and who is free from joy, amars (intolerance) and fears and anger, is dear to me."
"12.16 He who is free from wants, pure, expert, unconcerned, and free from pain, renouncing all undertakings or commencements  he who is (thus) devoted to Me, is dear to Me.","12.16 My devotee who is unattended, pure, competent, indifferent, selfless and devout in all works is dear to me."
